date,AUD,CAD,CHF,CLP,COP,CZK,EUR,GBP,HKD,HUF,ILS,JPY,MXN,NOK,NZD,PLN,SEK,SGD,USD,ZAR
2012-01-24,4.01129,1.24613,,4.45033,5.25292,1.45007,1.21358,0.48568,0.53016,7.639373,2.52699,0.068123,4.94764,2.67245,2.82033,4.80615,1.9675,0.50822,0.14721,5.97
2012-01-25,4.1407,1.22614,,4.45021,5.26145,1.44022,1.21009,0.48421,0.53016,7.660392,2.54697,0.066876,4.94209,2.67677,2.85531,4.89671,1.91142,0.51849,0.13514,6.0
2012-01-26,4.1407,1.21473,,4.37,5.254,1.43,1.17614,0.46458,0.49,7.65,2.47684,0.065639,4.84112,2.67624,2.855,4.87628,1.87603,0.47,0.12581,5.89065
2012-01-27,4.07589,1.20423,,4.4,5.24404,1.42,1.19359,0.46336,0.46994,7.69,2.47684,0.069492,4.83106,2.66281,2.8,4.92633,1.874,0.45,0.1307,5.86077
2012-01-30,4.02715,1.19172,,4.4,5.24292,1.41,1.1823,0.45709,0.47005,7.7488,2.43691,0.07078,4.83105,2.6652,2.8,4.93631,1.87112,0.488,0.12722,5.88
2012-01-31,3.99437,1.18004,,4.45038,5.42292,1.38998,1.13348,0.45774,0.48011,7.749253,2.4472,0.069533,4.8467,2.64896,2.76,4.92607,1.82452,0.48014,0.13229,5.86973
2012-02-01,3.95917,1.20249,,4.45025,5.42186,1.3803,1.12039,0.46327,0.47009,7.600347,2.44734,0.067008,4.8464,2.64583,2.7425,4.89648,1.83364,0.49834,0.14609,5.84025
2012-02-02,3.9971,1.2065,,4.55,5.50387,1.35,1.13586,0.47859,0.46002,7.6,2.46694,0.068245,4.86133,2.65945,2.79,4.88617,1.88,0.46,0.15371,5.8507
2012-02-03,3.97165,1.26175,,4.62,5.57484,1.36,1.1503,0.53032,0.46,7.55,2.46694,0.069533,4.89104,2.68923,2.78,4.88615,1.9218,0.463,0.16187,5.87092
2012-02-06,4.07463,1.2401,,4.62,5.53269,1.35,1.12971,0.53614,0.46,7.5589,2.55683,0.07078,4.89104,2.67822,2.78,4.89613,1.93115,0.47034,0.16428,5.92012
2012-02-07,4.22768,1.26125,,4.71027,5.63371,1.3599,1.15518,0.5347,0.47004,7.469295,2.5972,0.072139,4.95693,2.73297,2.82,4.88589,1.96713,0.47844,0.18124,5.93
2012-02-08,4.27879,1.27784,,4.69019,5.64303,1.36027,1.16264,0.52653,0.49016,7.350367,2.63731,0.074744,4.95676,2.78045,2.88,4.90634,1.95497,0.4935,0.18696,5.95
2012-02-09,4.32999,1.31332,,4.75,5.64551,1.38,1.17739,0.52815,0.46005,7.45,2.64679,0.07588,4.94614,2.82368,2.905,4.91607,1.93297,0.483,0.19408,5.96138
2012-02-10,4.2435,1.28598,,4.7,5.65607,1.37,1.16997,0.51411,0.47,7.57,2.64679,0.072098,4.98126,2.84034,2.89,4.94609,1.90011,0.513,0.18852,5.95102
2012-02-13,4.26031,1.30266,,4.74976,5.65354,1.38,1.17089,0.51564,0.47,7.4487,2.6269,0.073365,4.95611,2.85379,2.8975,4.92591,1.89996,0.525,0.19288,5.93011
2012-02-14,4.23573,1.27481,,4.71042,5.74395,1.35989,1.15306,0.50389,0.48018,7.509125,2.62728,0.070902,4.98212,2.85693,2.88,4.92092,1.90965,0.54813,0.19943,5.92
2012-02-15,4.28311,1.27272,,4.74965,5.88331,1.36029,1.14664,0.50748,0.47024,7.350415,2.57742,0.070983,4.95646,2.82486,2.9275,4.84623,1.90282,0.51541,0.18831,5.94
2012-02-16,4.28122,1.28904,,4.78,5.80683,1.33,1.17201,0.52045,0.45999,7.370039,2.58692,0.071023,4.96654,2.79018,2.8975,4.78578,1.85391,0.52505,0.19519,5.96083
2012-02-17,4.34261,1.3026,,4.78,5.78685,1.35,1.18349,0.55251,0.49,7.27,2.58692,0.065883,4.9665,2.88642,2.96,4.76574,1.90739,0.518,0.1895,5.951
2012-02-20,4.37059,1.3026,,4.78,5.78685,1.35,1.18123,0.55251,0.49,7.1689,2.65684,0.06715,4.9665,2.88642,3.065,4.77572,1.90739,0.515,0.1895,5.93751
2012-02-21,4.34957,1.31515,,4.90045,5.85465,1.35982,1.17973,0.55224,0.50017,7.219358,2.68734,0.067211,4.9676,2.89471,3.04,4.81057,1.97122,0.52011,0.19703,5.9668
2012-02-22,4.34029,1.31446,,4.88022,5.86357,1.3703,1.18491,0.5261,0.50026,7.270269,2.6874,0.068438,4.95213,2.8767,3.0,4.86602,1.95155,0.5504,0.1929,6.02
2012-02-23,4.33806,1.30238,,4.92,5.85654,1.39,1.17688,0.51288,0.47999,7.37,2.67688,0.069685,4.96662,2.84616,3.035,4.86575,1.94218,0.55,0.19596,6.04084
2012-02-24,4.38428,1.3033,,4.92,5.85715,1.39,1.15429,0.51825,0.48,7.36,2.67688,0.068397,4.96662,2.87453,3.09,4.83569,1.95403,0.553,0.20203,6.01104
2012-02-27,4.37942,1.27441,,4.959758,5.802204,1.39001,1.11416,0.51215,0.48997,7.420111,2.64681,0.068377,4.98667,2.8485,3.08,4.85073,1.93787,0.58797,0.19461,6.03054
2012-02-28,4.33326,1.29147,,4.98034,5.80378,1.38961,1.11665,0.50793,0.47016,7.256999,2.64703,0.070973,4.97601,2.84032,3.055,4.82437,1.97658,0.56512,0.18753,6.031
2012-02-29,4.32778,1.31665,,5.05034,5.62257,1.14707,1.10451,0.52357,0.46006,7.077879,2.68677,0.071469,4.97227,2.80496,3.075,4.79983,1.95513,0.54009,0.19554,5.97984
2012-03-01,4.37051,1.34158,,5.07,5.67373,1.46,1.09159,0.56305,0.46,7.04,2.73724,0.07228,4.98684,2.80457,3.095,4.81557,1.96254,0.555,0.19813,6.07072
2012-03-02,4.43454,1.32335,,5.07,5.61384,1.45,1.04199,0.56298,0.46,7.09,2.73724,0.07226,4.98621,2.8215,3.095,4.80554,1.91633,0.578,0.19217,6.08055
2012-03-05,4.39889,1.33005,,5.12009,5.62236,1.46025,1.06207,0.56609,0.45029,7.190472,2.7671,0.07228,5.01138,2.83247,3.075,4.82593,1.90579,0.58058,0.20869,6.08
2012-03-06,4.33692,1.29228,,5.1205,5.62343,1.46002,1.06475,0.55641,0.4601,7.277219,2.77714,0.072311,5.0113,2.85233,3.05,4.85543,1.86236,0.56808,0.19752,6.09
2012-03-07,4.27432,1.33351,,5.07036,5.53257,1.46999,1.06483,0.56078,0.46005,7.308438,2.7646,0.072351,4.95192,2.872,3.04,4.82041,1.84164,0.58505,0.2107,6.08055
2012-03-08,4.28523,1.38739,,5.16,5.52297,1.46,1.07699,0.57131,0.47004,7.19,2.7646,0.072291,4.94641,2.8635,3.0325,4.7854,1.84686,0.588,0.21694,6.02071
2012-03-09,4.34214,1.39893,,5.18,5.5336,1.49,1.06661,0.5732,0.46,7.14,2.7646,0.072291,4.97598,2.86146,3.0425,4.75535,1.84717,0.575,0.22558,6.02048
2012-03-12,4.2927,1.39027,,5.17034,5.57242,1.48523,1.0643,0.54821,0.47024,7.180455,2.74727,0.07228,4.96593,2.85483,3.015,4.74577,1.85442,0.57854,0.22521,6.01
2012-03-13,4.29749,1.42108,,5.23073,5.57343,1.52004,1.08126,0.57425,0.48009,7.18,2.76752,0.07228,5.00607,2.86082,3.05,4.75511,1.91443,0.58516,0.24016,6.01
2012-03-14,4.36135,1.47436,,5.38151,5.61303,1.55006,1.13104,0.60132,0.53009,7.25,2.84727,0.074866,5.06811,2.79462,3.07,4.80529,1.94911,0.67011,0.27933,6.13053
2012-03-15,4.44568,1.4865,,5.36055,5.62469,1.57,1.15049,0.60405,0.56,7.25,2.80704,0.082379,5.03748,2.70742,3.12,4.79529,1.96079,0.69,0.27605,6.10099
2012-03-16,4.43077,1.49233,,5.45033,5.64556,1.59,1.17611,0.61867,0.55025,7.25,2.80704,0.082379,5.04127,2.7399,3.09,4.83531,2.02624,0.68,0.27627,6.15056
2012-03-19,4.4469,1.50305,,5.47018,5.64556,1.59028,1.16315,0.61195,0.52031,7.150429,2.82728,0.08244,5.04127,2.72767,3.14,4.81568,2.03101,0.67355,0.29163,6.15
2012-03-20,4.41541,1.51151,,5.45061,5.58358,1.5501,1.14481,0.60848,0.54023,7.187185,2.83738,0.08244,5.06649,2.72582,3.1175,4.80511,2.04134,0.69823,0.30145,6.22
2012-03-21,4.40727,1.49463,,5.40039,5.57307,1.54006,1.10658,0.61242,0.56012,7.228256,2.79734,0.082501,5.04251,2.70844,3.13,4.84525,2.00972,0.71311,0.28544,6.22
2012-03-22,4.35438,1.4526,,5.28,5.55281,1.52,1.09276,0.59589,0.55015,7.26,2.77735,0.082419,5.01678,2.68657,3.08,4.81518,1.97323,0.7,0.27759,6.14166
2012-03-23,4.31951,1.4475,,5.32,5.54339,1.51,1.07735,0.59256,0.54,7.25,2.77735,0.082419,5.02125,2.6742,3.06,4.79,1.95383,0.705,0.26586,6.07
2012-03-26,4.32134,1.46067,,5.37021,5.4924,1.53,1.0914,0.59266,0.54027,7.22,2.77,0.08244,5.0212,2.68079,3.08,4.84558,2.00158,0.69357,0.25606,6.07
2012-03-27,4.33624,1.42802,,5.3596,5.49273,1.53,1.07948,0.57393,0.51996,7.1994,2.79,0.081152,5.02606,2.68277,3.085,4.84,2.01224,0.645,0.23612,6.09
2012-03-28,4.27532,1.40537,,5.3596,5.472248,1.52,1.06696,0.55694,0.49992,7.26,2.78,0.078597,5.03229,2.67021,3.065,4.845,2.06,0.645,0.24137,6.12
2012-03-29,4.15143,1.39171,,5.38,5.52317,1.51,1.07535,0.55419,0.50002,7.38,2.78,0.07735,5.04182,2.66183,3.055,4.845,2.07384,0.585,0.23639,6.07
2012-03-30,4.10853,1.41862,,5.51,5.52337,1.5,1.07086,0.54846,0.51,7.37,2.78,0.07733,4.9562,2.74437,3.0375,4.82,2.12112,0.605,0.23648,6.07
2012-04-02,4.13362,1.44564,,5.56,5.52186,1.51,1.07311,0.54883,0.52018,7.31,2.8,0.078557,4.85615,2.74579,3.05,4.825,2.14971,0.61,0.23435,6.03
2012-04-03,4.09985,1.48779,,5.5996,5.5055,1.51,1.08463,0.53573,0.51,7.2371,2.79,0.079844,4.82111,2.76146,3.02,4.84,2.1406,0.595,0.26612,6.04
2012-04-04,4.08726,1.46231,,5.58,5.50541,1.525,1.07124,0.55142,0.51,7.2877,2.8,0.079337,4.83125,2.7567,3.0125,4.92,2.10568,0.61,0.26612,6.08
2012-04-05,4.0776,1.49233,,5.5,5.50541,1.52,1.04609,0.54041,0.53026,7.34,2.79,0.077066,4.83125,2.7567,3.01,4.98,2.05974,0.598,0.26612,6.09
2012-04-09,4.0776,1.46525,,5.44,5.37184,1.52,1.04609,0.54041,0.53026,7.34,2.79,0.077066,4.6361,2.7567,3.01,4.98,2.05974,0.5755,0.23087,6.09
2012-04-10,3.97624,1.41514,,5.3496,5.36303,1.49,1.01783,0.50183,0.52024,7.4679,2.70989,0.074825,4.69108,2.72996,2.955,5.0,1.94232,0.558,0.20828,6.05
2012-04-11,3.99556,1.43227,,5.38023,5.37246,1.48,1.04738,0.53861,0.53011,7.4184,2.72999,0.073528,4.63728,2.72975,2.94,4.97,1.98813,0.55507,0.20839,6.02
2012-04-12,4.07664,1.4513,,5.4,5.36227,1.5,1.03751,0.52686,0.51,7.38,2.7392,0.074775,4.66676,2.71773,2.965,4.985,1.98879,0.55,0.20196,6.0
2012-04-13,4.00864,1.43073,,5.31,5.3538,1.49,1.01679,0.51145,0.5,7.48,2.7392,0.074795,4.68612,2.70958,2.95,5.005,1.96632,0.558,0.19476,6.03
2012-04-16,3.97587,1.46055,,5.2594,5.32173,1.49,1.04114,0.52867,0.51,7.49,2.74,0.07223,4.6884,2.72451,2.91,5.035,1.93724,0.555,0.18773,6.04
2012-04-17,3.96605,1.56625,,5.2496,5.34077,1.49,1.03787,0.54107,0.50013,7.4178,2.8,0.07222,4.62278,2.7387,2.9,5.005,1.95964,0.55,0.18917,5.98
2012-04-18,4.00278,1.5752,,5.17992,5.30067,1.49,1.01575,0.58333,0.50012,7.4481,2.80013,0.073507,4.62987,2.72081,2.945,5.02,2.02039,0.54804,0.18708,5.99
2012-04-19,3.97224,1.56405,,5.18,5.2814,1.49,1.03459,0.59442,0.50001,7.45,2.78,0.073507,4.61992,2.75904,2.91,4.98,2.02104,0.54,0.18718,5.99
2012-04-20,3.9747,1.5928,,5.23,5.30199,1.49,1.06103,0.62808,0.5,7.45,2.78,0.07224,4.64106,2.77654,2.9,4.95,2.01106,0.528,0.18807,5.97
2012-04-23,3.94124,1.59404,,5.21,5.30129,1.495,1.04476,0.60946,0.49018,7.54,2.77,0.072291,4.64597,2.77707,2.87479,4.95,1.96406,0.51,0.17798,6.0008
2012-04-24,3.83047,1.63949,,5.2396,5.31211,1.5,1.05821,0.59915,0.50015,7.3795,2.778,0.072291,4.68595,2.80045,2.83478,4.925,2.00893,0.49512,0.19097,5.98
2012-04-25,3.83047,1.68262,,5.25996,5.33183,1.52,1.02749,0.57135,0.50011,7.06,2.7771,0.07364,4.67234,2.79243,2.83478,4.92,2.03168,0.49802,0.18995,5.98
2012-04-26,3.87664,1.65648,,5.259998,5.351905,1.53,0.97673,0.53862,0.49,6.9867,2.7771,0.072311,4.66177,2.76343,2.76,4.93,2.02545,0.488,0.18735,5.9403
2012-04-27,3.83004,1.69486,,5.26122,5.36354,1.54,0.97383,0.56584,0.4903,6.9322,2.7771,0.068489,4.846,2.80794,2.745,4.95,2.01804,0.50553,0.18538,5.9403
2012-04-30,3.84514,1.60721,,5.20007,5.39286,1.51,0.92908,0.60106,0.49014,6.9322,2.77984,0.068489,4.86596,2.79403,2.7775,4.95,2.01448,0.49016,0.17949,5.9519
2012-05-01,3.64791,1.59052,,5.20007,5.39286,1.51,0.92908,0.60106,0.49014,6.9322,2.77984,0.068387,4.86596,2.79403,2.7275,4.95,2.01448,0.49016,0.18855,5.9519
2012-05-02,3.68596,1.57676,,5.12999,5.37189,1.5,0.90449,0.5774,0.4901,6.7978,2.75944,0.073446,4.7963,2.76372,2.705,4.88,1.9564,0.51005,0.18648,5.92
2012-05-03,3.63076,1.56747,,5.16,5.36223,1.42,0.91554,0.5751,0.49,6.86,2.75,0.073446,4.79643,2.76111,2.6,4.88,1.94217,0.54,0.18286,5.88
2012-05-04,3.58479,1.5139,,5.13,5.35257,1.36,0.8986,0.56399,0.50025,6.87,2.75,0.073446,4.81593,2.73782,2.58,4.84,1.90601,0.555,0.18612,5.9
2012-05-07,3.45531,1.52325,,5.16048,5.35221,1.36,0.8986,0.56399,0.50032,6.87,2.75,0.073558,4.81093,2.73782,2.46,4.84,1.90601,0.555,0.18497,5.9
2012-05-08,3.48457,1.47635,,5.13019,5.35263,1.36,0.93558,0.54716,0.4902,6.97,2.67,0.076113,4.86107,2.74145,2.485,4.88,1.89807,0.54508,0.18561,5.92
2012-05-09,3.4488,1.46414,,5.14007,5.34208,1.36,0.96918,0.53119,0.5001,6.98,2.63,0.073548,4.85745,2.75325,2.525,4.96,1.88243,0.54804,0.18654,5.96
2012-05-10,3.52586,1.49891,,5.16,5.34191,1.36,0.95553,0.55815,0.5001,6.87,2.65,0.070871,4.86678,2.74017,2.57,4.97,1.84695,0.553,0.18957,5.9
2012-05-11,3.48201,1.5586,,5.16,5.34248,1.3,0.97005,0.54338,0.53024,6.91,2.65,0.070881,4.87618,2.73886,2.62,4.98,1.82498,0.56,0.18643,5.89
2012-05-14,3.45872,1.53815,,5.07024,5.35203,1.29,0.98795,0.5445,0.54027,6.99,2.58,0.074704,4.90141,2.69,2.6,5.01,1.79988,0.58052,0.19326,5.91
2012-05-15,3.43781,1.54565,,4.97993,5.37265,1.24,0.98641,0.54479,0.53011,6.9774,2.55,0.072047,4.86141,2.69011,2.515,4.99,1.79627,0.56306,0.19742,5.92
2012-05-16,3.39103,1.53636,,4.84025,5.34209,1.2395,0.97215,0.52066,0.58014,7.0385,2.5295,0.070871,4.80702,2.68839,2.51,4.9695,1.78727,0.58301,0.20241,5.91
2012-05-17,3.42343,1.4845,,4.8,5.3327,1.22,0.99114,0.50271,0.56,7.12,2.54,0.068276,4.79643,2.68839,2.5475,4.95,1.78727,0.585,0.20763,5.84
2012-05-18,3.25813,1.45347,,4.81031,5.25304,1.22,0.99006,0.47801,0.58005,7.1,2.54,0.067008,4.78595,2.67578,2.37,4.9,1.75346,0.6,0.21163,5.72
2012-05-21,3.28033,1.45347,,4.81031,5.25304,1.23,0.98276,0.4729,0.56026,7.08,2.5,0.067008,4.7859,2.70459,2.41,4.89,1.77238,0.5905,0.20999,5.71
2012-05-22,3.3216,1.44875,,4.86972,5.24196,1.24,0.95404,0.45582,0.55022,7.0268,2.51,0.067059,4.8009,2.72754,2.44,4.89,1.80905,0.58803,0.21288,5.71
2012-05-23,3.24351,1.36581,,4.79017,5.22145,1.24,0.92858,0.4156,0.55011,7.3385,2.47,0.067028,4.81702,2.6862,2.385,4.95,1.79382,0.59302,0.20512,5.79
2012-05-24,3.24492,1.34751,,4.73,5.20109,1.24,0.89067,0.40142,0.57,7.22,2.41,0.067049,4.80648,2.67606,2.385,4.93,1.7967,0.603,0.21196,5.7
2012-05-25,3.27698,1.2967,,4.67,5.22134,1.24,0.90668,0.4012,0.55993,7.28,2.41,0.068336,4.82608,2.68409,2.42,4.9,1.76155,0.6,0.21156,5.72
2012-05-28,3.30772,1.2967,,4.67,5.22134,1.24,0.88737,0.4012,0.55985,7.28,2.42,0.068336,4.82608,2.68409,2.48,4.89,1.76155,0.59284,0.21156,5.72
2012-05-29,3.25728,1.35722,,4.68991,5.22011,1.24,0.90736,0.45784,0.55981,7.2001,2.3818,0.067059,4.79585,2.67904,2.4975,4.87,1.76341,0.59282,0.20894,5.7
2012-05-30,3.19336,1.32708,,4.61004,5.24208,1.21,0.85581,0.42463,0.56006,7.3386,2.32,0.068367,4.80561,2.64307,2.52,4.88,1.7617,0.59301,0.19181,5.69
2012-05-31,3.09145,1.28651,,4.57,5.23215,1.18,0.86861,0.43211,0.56,7.37,2.28,0.066887,4.83649,2.62853,2.42,4.9,1.78622,0.54,0.18942,5.69
2012-06-01,3.03931,1.11622,-0.24806,4.5497,5.10039,1.18,0.85576,0.40802,0.55,7.49,2.28,0.065619,4.76591,2.62287,2.365,4.89,1.78772,0.37,0.17938,5.57
2012-06-04,2.95654,1.20672,-0.24806,4.5997,5.03031,1.18,0.85576,0.40802,0.55,7.49,2.28,0.065721,4.74089,2.62287,2.365,4.89,1.78772,0.378,0.18653,5.57
2012-06-05,3.16474,1.23614,-0.24806,4.6197,5.04082,1.18,0.85576,0.40802,0.55011,7.49,2.28,0.065812,4.73082,2.62287,2.3725,4.89,1.78772,0.39,0.18025,5.57
2012-06-06,3.21367,1.29193,-0.17091,4.70998,5.07088,1.21,0.88424,0.38191,0.54007,7.25,2.29,0.068397,4.75159,2.64198,2.49,4.89,1.78772,0.44003,0.18822,5.54
2012-06-07,3.29251,1.31231,-0.16589,4.7,5.07031,1.23,0.91499,0.41601,0.53,7.16,2.34,0.069675,4.75632,2.68207,2.5625,4.89,1.89231,0.458,0.18698,5.55
2012-06-08,3.25481,1.28187,-0.20354,4.69,5.0704,1.2,0.86544,0.39933,0.52002,7.25,2.34,0.068418,4.78578,2.66192,2.57,4.91,1.87553,0.455,0.18208,5.56
2012-06-11,3.25481,1.2585,-0.25966,4.67,5.0704,1.2,0.87432,0.40851,0.51,7.21,2.33,0.068397,4.79592,2.69679,2.57,4.91,1.87253,0.455,0.18883,5.57
2012-06-12,3.22878,1.27102,-0.27754,4.6297,5.06068,1.2,0.90659,0.41387,0.51013,7.1778,2.34,0.068418,4.79098,2.738,2.61,4.92,1.88277,0.455,0.20005,5.56
2012-06-13,3.28576,1.28043,-0.25617,4.59991,5.06057,1.22,0.93939,0.40815,0.51012,7.1382,2.36,0.068448,4.8067,2.74726,2.63,4.9,1.91194,0.45004,0.1994,5.51
2012-06-14,3.21006,1.26754,-0.26857,4.58,5.06015,1.26,0.922,0.36625,0.51,7.17,2.32,0.068458,4.77121,2.73282,2.58,4.89,1.90421,0.455,0.20048,5.49
2012-06-15,3.1946,1.20598,-0.24343,4.64,5.05026,1.24,0.85686,0.33067,0.49,7.07,2.32,0.068438,4.77079,2.63641,2.63,4.88,1.86298,0.445,0.17895,5.48
2012-06-18,3.27838,1.21385,-0.24441,4.67,5.05026,1.22,0.83806,0.31336,0.4801,6.94,2.19,0.068458,4.76071,2.6244,2.7,4.865,1.83516,0.478,0.17561,5.52
2012-06-19,3.20811,1.26413,-0.21822,4.7197,5.05081,1.25,0.88645,0.33447,0.4701,6.7,2.18,0.064656,4.76063,2.61999,2.655,4.835,1.83058,0.495,0.18713,5.48
2012-06-20,3.32553,1.32017,-0.17143,4.70991,5.05067,1.25,0.89564,0.3715,0.46015,6.697981,2.21,0.064686,4.75634,2.6568,2.7,4.84,1.81439,0.51002,0.19848,5.43
2012-06-21,3.36487,1.27975,-0.18261,4.63044,4.9796,1.23,0.84851,0.36142,0.47006,6.74037,2.18,0.065933,4.75098,2.61901,2.79,4.77,1.78144,0.5102,0.20088,5.46
2012-06-22,3.28066,1.29569,-0.19051,4.58,4.84907,1.23,0.85005,0.37321,0.47003,6.810291,2.18,0.065933,4.76567,2.6156,2.74,4.76,1.78144,0.5,0.20926,5.45
2012-06-25,3.26018,1.22335,-0.19949,4.49,4.83982,1.22,0.82124,0.34814,0.46,6.81027,2.17,0.065933,4.78076,2.59502,2.72,4.725,1.72813,0.503,0.20279,5.47
2012-06-26,3.23677,1.24172,-0.17427,4.4597,4.83965,1.23,0.85018,0.38594,0.45013,6.7795,2.17,0.067221,4.78062,2.60252,2.68,4.73,1.7703,0.523,0.20717,5.47
2012-06-27,3.25487,1.21889,-0.18169,4.4597,4.819009,1.26,0.85372,0.37523,0.44995,6.739971,2.21,0.065954,4.78647,2.57454,2.6825,4.72,1.83235,0.523,0.20939,5.48
2012-06-28,3.24254,1.19252,-0.19864,4.47,4.88006,1.28,0.84377,0.38156,0.45,6.76,2.2,0.065974,4.79619,2.53871,2.685,4.735,1.84148,0.52,0.20644,5.47
2012-06-29,3.29737,1.28308,-0.13447,4.58085,4.89037,1.27,0.84689,0.38587,0.45013,6.76,2.2,0.063845,4.78564,2.57283,2.74,4.7,1.88711,0.52,0.21357,5.47
2012-07-02,3.35621,1.28308,-0.18637,4.58085,4.89037,1.27,0.82645,0.35909,0.45013,6.8,2.2196,0.065954,4.77061,2.55754,2.8,4.7,1.86419,0.52,0.20516,5.51
2012-07-03,3.39466,1.28068,-0.16225,4.62957,4.89995,1.26,0.81987,0.36746,0.45006,6.7971,2.21,0.065974,4.75558,2.51535,2.8075,4.71,1.86622,0.52,0.20774,5.47
2012-07-04,3.42532,1.28068,-0.16225,4.62957,4.89995,1.26,0.80392,0.36746,0.45003,6.8281,2.18,0.066004,4.75558,2.51535,2.83,4.71,1.86622,0.49504,0.20774,5.46
2012-07-05,3.36769,1.27565,-0.21243,4.53,4.87915,1.26,0.76836,0.34912,0.45,6.86,2.17,0.066025,4.72083,2.42513,2.7925,4.73,1.76862,0.488,0.20007,5.45
2012-07-06,3.37283,1.23899,-0.27356,4.44,4.8591,1.26,0.73665,0.33854,0.45,6.94,2.17,0.052134,4.73546,2.37881,2.77,4.73,1.70249,0.5,0.18753,5.44
2012-07-09,3.28241,1.20246,-0.24986,4.43073,4.83981,1.19,0.76104,0.33738,0.44011,6.91,2.18,0.049721,4.7455,2.40909,2.7,4.71,1.71396,0.52044,0.1808,5.44
2012-07-10,3.29598,1.21084,-0.24744,4.41926,4.75946,1.19,0.75236,0.33436,0.44007,6.8572,2.17997,0.061168,4.77557,2.39298,2.6925,4.7,1.72338,0.52504,0.18107,5.38
2012-07-11,3.28382,1.22871,-0.24402,4.43017,4.6589,1.19,0.73507,0.32626,0.45005,6.818,2.17987,0.062547,4.79585,2.36575,2.7,4.73,1.72295,0.51004,0.17962,5.39
2012-07-12,3.15897,1.21218,-0.26682,4.35,4.57706,1.16,0.70446,0.29207,0.43,6.78,2.13,0.054933,4.72047,2.33377,2.66,4.645,1.68686,0.48,0.17264,5.38
2012-07-13,3.13818,1.231,-0.2802,4.36086,4.52744,1.16,0.69668,0.31257,0.43,6.69,2.13,0.058877,4.72036,2.32961,2.63,4.62,1.65905,0.44,0.1688,5.35
2012-07-16,3.17359,1.19393,-0.26367,4.36086,4.53885,1.18,0.68765,0.31369,0.43017,6.64,2.01,0.058877,4.68035,2.31945,2.6525,4.635,1.63667,0.43543,0.15226,5.33
2012-07-17,3.19492,1.20865,-0.22963,4.39915,4.53833,1.17,0.68783,0.33491,0.43014,6.6674,2.01,0.060114,4.71035,2.32488,2.64,4.66,1.6689,0.41503,0.15457,5.33
2012-07-18,3.1962,1.20093,-0.21276,4.47998,4.61702,1.16,0.66719,0.2644,0.43005,6.5879,2.02999,0.062628,4.7209,2.32051,2.635,4.54,1.64241,0.42502,0.14639,5.36
2012-07-19,3.20168,1.22981,-0.2025,4.49,4.62694,1.17,0.66627,0.26673,0.44,6.6,2.06,0.058806,4.64561,2.32036,2.63,4.49,1.64071,0.42,0.1488,5.03
2012-07-20,3.17782,1.21581,-0.24017,4.44,4.62694,1.15,0.63609,0.24393,0.43,6.69,2.06,0.058796,4.65516,2.30824,2.635,4.53,1.62869,0.44,0.13965,4.89
2012-07-23,3.06649,1.18933,-0.24139,4.41091,4.59906,1.12,0.64997,0.23884,0.43007,6.67,2.03,0.058826,4.68525,2.27595,2.565,4.52,1.61472,0.43051,0.13948,4.9
2012-07-24,3.09121,1.19262,-0.24457,4.41923,4.59848,1.14,0.66051,0.24488,0.43009,6.8075,2.08,0.058806,4.70528,2.2867,2.56993,4.55,1.61861,0.45002,0.14403,4.95
2012-07-25,3.08347,1.21865,-0.23075,4.43011,4.63918,1.14,0.66964,0.23024,0.41999,6.848,2.04,0.060154,4.70567,2.29368,2.54999,4.5,1.62966,0.45802,0.14482,4.92
2012-07-26,3.14959,1.2691,-0.19934,4.46,4.61751,1.15,0.67741,0.25226,0.42,6.72,2.01,0.058877,4.71559,2.30138,2.58,4.42,1.6668,0.473,0.14588,4.9
2012-07-27,3.27533,1.37428,-0.17549,4.55,4.61753,1.15,0.6794,0.26902,0.42995,6.68,2.01,0.057599,4.74547,2.31457,2.7,4.45,1.72239,0.48485,0.16082,4.9249
2012-07-30,3.37285,1.36405,-0.23142,4.65088,4.45922,1.13,0.60039,0.23203,0.43026,6.63,2.03988,0.057579,4.71039,2.26827,2.78,4.45,1.7897,0.51045,0.14628,4.9824
2012-07-31,3.35158,1.34825,-0.23979,4.6195,4.42882,1.0995,0.60235,0.20201,0.42019,6.5876,2.00915,0.056717,4.71539,2.25771,2.78,4.4332,1.8263,0.49503,0.14873,5.0125
2012-08-01,3.36616,1.37474,-0.23979,4.59995,4.44872,1.0895,0.61874,0.228,0.40013,6.5872,1.9995,0.060144,4.71586,2.29862,2.785,4.4586,1.84723,0.48004,0.1586,5.04
2012-08-02,3.39973,1.33075,-0.23727,4.57,4.45746,1.06,0.60605,0.25347,0.41006,6.58,1.99018,0.060144,4.71551,2.33106,2.82,4.44,1.79599,0.483,0.1542,5.0611
2012-08-03,3.37909,1.39038,-0.19436,4.7,4.51813,1.03,0.6462,0.2798,0.41,6.49,1.99018,0.05768,4.77545,2.41698,2.78,4.41,1.86587,0.49,0.16355,5.0309
2012-08-06,3.37909,1.39038,-0.18783,4.77067,4.52031,1.01,0.61007,0.23487,0.41013,6.46,2.05,0.060215,4.78561,2.4049,2.78,4.39,1.8692,0.49543,0.15655,5.05
2012-08-07,3.52177,1.437,-0.18704,4.82988,4.52031,1.0093,0.63782,0.25838,0.41025,6.4965,2.1194,0.063987,4.80067,2.41176,2.865,4.4985,1.87309,0.49429,0.1705,5.09024
